Country,Year,PIB,Code
Georgia,1845,,GEO
Georgia,1846,,GEO
Georgia,1847,,GEO
Georgia,1848,,GEO
Georgia,1849,,GEO
Georgia,1850,,GEO
Georgia,1851,,GEO
Georgia,1852,,GEO
Georgia,1853,,GEO
Georgia,1854,,GEO
Georgia,1855,,GEO
Georgia,1856,,GEO
Georgia,1857,,GEO
Georgia,1858,,GEO
Georgia,1859,,GEO
Georgia,1860,,GEO
Georgia,1861,,GEO
Georgia,1862,,GEO
Georgia,1863,,GEO
Georgia,1864,,GEO
Georgia,1865,,GEO
Georgia,1866,,GEO
Georgia,1867,,GEO
Georgia,1868,,GEO
Georgia,1869,,GEO
Georgia,1870,,GEO
Georgia,1871,,GEO
Georgia,1872,,GEO
Georgia,1873,,GEO
Georgia,1874,,GEO
Georgia,1875,,GEO
Georgia,1876,,GEO
Georgia,1877,,GEO
Georgia,1878,,GEO
Georgia,1879,,GEO
Georgia,1880,,GEO
Georgia,1881,,GEO
Georgia,1882,,GEO
Georgia,1883,,GEO
Georgia,1884,,GEO
Georgia,1885,,GEO
Georgia,1886,,GEO
Georgia,1887,,GEO
Georgia,1888,,GEO
Georgia,1889,,GEO
Georgia,1890,,GEO
Georgia,1891,,GEO
Georgia,1892,,GEO
Georgia,1893,,GEO
Georgia,1894,,GEO
Georgia,1895,,GEO
Georgia,1896,,GEO
Georgia,1897,,GEO
Georgia,1898,,GEO
Georgia,1899,,GEO
Georgia,1900,,GEO
Georgia,1901,,GEO
Georgia,1902,,GEO
Georgia,1903,,GEO
Georgia,1904,,GEO
Georgia,1905,,GEO
Georgia,1906,,GEO
Georgia,1907,,GEO
Georgia,1908,,GEO
Georgia,1909,,GEO
Georgia,1910,,GEO
Georgia,1911,,GEO
Georgia,1912,,GEO
Georgia,1913,,GEO
Georgia,1914,,GEO
Georgia,1915,,GEO
Georgia,1916,,GEO
Georgia,1917,,GEO
Georgia,1918,,GEO
Georgia,1919,,GEO
Georgia,1920,,GEO
Georgia,1921,,GEO
Georgia,1922,,GEO
Georgia,1923,,GEO
Georgia,1924,,GEO
Georgia,1925,,GEO
Georgia,1926,,GEO
Georgia,1927,,GEO
Georgia,1928,,GEO
Georgia,1929,,GEO
Georgia,1930,,GEO
Georgia,1931,,GEO
Georgia,1932,,GEO
Georgia,1933,,GEO
Georgia,1934,,GEO
Georgia,1935,,GEO
Georgia,1936,,GEO
Georgia,1937,,GEO
Georgia,1938,,GEO
Georgia,1939,,GEO
Georgia,1940,,GEO
Georgia,1941,,GEO
Georgia,1942,,GEO
Georgia,1943,,GEO
Georgia,1944,,GEO
Georgia,1945,,GEO
Georgia,1946,,GEO
Georgia,1947,,GEO
Georgia,1948,,GEO
Georgia,1949,,GEO
Georgia,1950,,GEO
Georgia,1951,,GEO
Georgia,1952,,GEO
Georgia,1953,,GEO
Georgia,1954,,GEO
Georgia,1955,,GEO
Georgia,1956,,GEO
Georgia,1957,,GEO
Georgia,1958,,GEO
Georgia,1959,,GEO
Georgia,1960,,GEO
Georgia,1961,,GEO
Georgia,1962,,GEO
Georgia,1963,,GEO
Georgia,1964,,GEO
Georgia,1965,,GEO
Georgia,1966,,GEO
Georgia,1967,,GEO
Georgia,1968,,GEO
Georgia,1969,,GEO
Georgia,1970,,GEO
Georgia,1971,,GEO
Georgia,1972,,GEO
Georgia,1973,28627,GEO
Georgia,1974,,GEO
Georgia,1975,,GEO
Georgia,1976,,GEO
Georgia,1977,,GEO
Georgia,1978,,GEO
Georgia,1979,,GEO
Georgia,1980,,GEO
Georgia,1981,,GEO
Georgia,1982,,GEO
Georgia,1983,,GEO
Georgia,1984,,GEO
Georgia,1985,,GEO
Georgia,1986,,GEO
Georgia,1987,,GEO
Georgia,1988,,GEO
Georgia,1989,,GEO
Georgia,1990,41325,GEO
Georgia,1991,32605,GEO
Georgia,1992,17966,GEO
Georgia,1993,12702,GEO
Georgia,1994,11381,GEO
Georgia,1995,11677,GEO
Georgia,1996,12984,GEO
Georgia,1997,14348,GEO
Georgia,1998,14793,GEO
Georgia,1999,15221,GEO
Georgia,2000,15495,GEO
Georgia,2001,16239,GEO
Georgia,2002,17132,GEO
Georgia,2003,19034,GEO
Georgia,2004,20157,GEO
Georgia,2005,22092,GEO
Georgia,2006,24169,GEO
Georgia,2007,27144,GEO
Georgia,2008,27711,GEO
Kazakhstan,1820,,KAZ
Kazakhstan,1821,,KAZ
Kazakhstan,1822,,KAZ
Kazakhstan,1823,,KAZ
Kazakhstan,1824,,KAZ
Kazakhstan,1825,,KAZ
Kazakhstan,1826,,KAZ
Kazakhstan,1827,,KAZ
Kazakhstan,1828,,KAZ
Kazakhstan,1829,,KAZ
Kazakhstan,1830,,KAZ
Kazakhstan,1831,,KAZ
Kazakhstan,1832,,KAZ
Kazakhstan,1833,,KAZ
Kazakhstan,1834,,KAZ
Kazakhstan,1835,,KAZ
Kazakhstan,1836,,KAZ
Kazakhstan,1837,,KAZ
Kazakhstan,1838,,KAZ
Kazakhstan,1839,,KAZ
Kazakhstan,1840,,KAZ
Kazakhstan,1841,,KAZ
Kazakhstan,1842,,KAZ
Kazakhstan,1843,,KAZ
Kazakhstan,1844,,KAZ
Kazakhstan,1845,,KAZ
Kazakhstan,1846,,KAZ
Kazakhstan,1847,,KAZ
Kazakhstan,1848,,KAZ
Kazakhstan,1849,,KAZ
Kazakhstan,1850,,KAZ
Kazakhstan,1851,,KAZ
Kazakhstan,1852,,KAZ
Kazakhstan,1853,,KAZ
Kazakhstan,1854,,KAZ
Kazakhstan,1855,,KAZ
Kazakhstan,1856,,KAZ
Kazakhstan,1857,,KAZ
Kazakhstan,1858,,KAZ
Kazakhstan,1859,,KAZ
Kazakhstan,1860,,KAZ
Kazakhstan,1861,,KAZ
Kazakhstan,1862,,KAZ
Kazakhstan,1863,,KAZ
Kazakhstan,1864,,KAZ
Kazakhstan,1865,,KAZ
Kazakhstan,1866,,KAZ
Kazakhstan,1867,,KAZ
Kazakhstan,1868,,KAZ
Kazakhstan,1869,,KAZ
Kazakhstan,1870,,KAZ
Kazakhstan,1871,,KAZ
Kazakhstan,1872,,KAZ
Kazakhstan,1873,,KAZ
Kazakhstan,1874,,KAZ
Kazakhstan,1875,,KAZ
Kazakhstan,1876,,KAZ
Kazakhstan,1877,,KAZ
Kazakhstan,1878,,KAZ
Kazakhstan,1879,,KAZ
Kazakhstan,1880,,KAZ
Kazakhstan,1881,,KAZ
Kazakhstan,1882,,KAZ
Kazakhstan,1883,,KAZ
Kazakhstan,1884,,KAZ
Kazakhstan,1885,,KAZ
Kazakhstan,1886,,KAZ
Kazakhstan,1887,,KAZ
Kazakhstan,1888,,KAZ
Kazakhstan,1889,,KAZ
Kazakhstan,1890,,KAZ
Kazakhstan,1891,,KAZ
Kazakhstan,1892,,KAZ
Kazakhstan,1893,,KAZ
Kazakhstan,1894,,KAZ
Kazakhstan,1895,,KAZ
Kazakhstan,1896,,KAZ
Kazakhstan,1897,,KAZ
Kazakhstan,1898,,KAZ
Kazakhstan,1899,,KAZ
Kazakhstan,1900,,KAZ
Kazakhstan,1901,,KAZ
Kazakhstan,1902,,KAZ
Kazakhstan,1903,,KAZ
Kazakhstan,1904,,KAZ
Kazakhstan,1905,,KAZ
Kazakhstan,1906,,KAZ
Kazakhstan,1907,,KAZ
Kazakhstan,1908,,KAZ
Kazakhstan,1909,,KAZ
Kazakhstan,1910,,KAZ
Kazakhstan,1911,,KAZ
Kazakhstan,1912,,KAZ
Kazakhstan,1913,,KAZ
Kazakhstan,1914,,KAZ
Kazakhstan,1915,,KAZ
Kazakhstan,1916,,KAZ
Kazakhstan,1917,,KAZ
Kazakhstan,1918,,KAZ
Kazakhstan,1919,,KAZ
Kazakhstan,1920,,KAZ
Kazakhstan,1921,,KAZ
Kazakhstan,1922,,KAZ
Kazakhstan,1923,,KAZ
Kazakhstan,1924,,KAZ
Kazakhstan,1925,,KAZ
Kazakhstan,1926,,KAZ
Kazakhstan,1927,,KAZ
Kazakhstan,1928,,KAZ
Kazakhstan,1929,,KAZ
Kazakhstan,1930,,KAZ
Kazakhstan,1931,,KAZ
Kazakhstan,1932,,KAZ
Kazakhstan,1933,,KAZ
Kazakhstan,1934,,KAZ
Kazakhstan,1935,,KAZ
Kazakhstan,1936,,KAZ
Kazakhstan,1937,,KAZ
Kazakhstan,1938,,KAZ
Kazakhstan,1939,,KAZ
Kazakhstan,1940,,KAZ
Kazakhstan,1941,,KAZ
Kazakhstan,1942,,KAZ
Kazakhstan,1943,,KAZ
Kazakhstan,1944,,KAZ
Kazakhstan,1945,,KAZ
Kazakhstan,1946,,KAZ
Kazakhstan,1947,,KAZ
Kazakhstan,1948,,KAZ
Kazakhstan,1949,,KAZ
Kazakhstan,1950,,KAZ
Kazakhstan,1951,,KAZ
Kazakhstan,1952,,KAZ
Kazakhstan,1953,,KAZ
Kazakhstan,1954,,KAZ
Kazakhstan,1955,,KAZ
Kazakhstan,1956,,KAZ
Kazakhstan,1957,,KAZ
Kazakhstan,1958,,KAZ
Kazakhstan,1959,,KAZ
Kazakhstan,1960,,KAZ
Kazakhstan,1961,,KAZ
Kazakhstan,1962,,KAZ
Kazakhstan,1963,,KAZ
Kazakhstan,1964,,KAZ
Kazakhstan,1965,,KAZ
Kazakhstan,1966,,KAZ
Kazakhstan,1967,,KAZ
Kazakhstan,1968,,KAZ
Kazakhstan,1969,,KAZ
Kazakhstan,1970,,KAZ
Kazakhstan,1971,,KAZ
Kazakhstan,1972,,KAZ
Kazakhstan,1973,104875,KAZ
Kazakhstan,1974,,KAZ
Kazakhstan,1975,,KAZ
Kazakhstan,1976,,KAZ
Kazakhstan,1977,,KAZ
Kazakhstan,1978,,KAZ
Kazakhstan,1979,,KAZ
Kazakhstan,1980,,KAZ
Kazakhstan,1981,,KAZ
Kazakhstan,1982,,KAZ
Kazakhstan,1983,,KAZ
Kazakhstan,1984,,KAZ
Kazakhstan,1985,,KAZ
Kazakhstan,1986,,KAZ
Kazakhstan,1987,,KAZ
Kazakhstan,1988,,KAZ
Kazakhstan,1989,,KAZ
Kazakhstan,1990,122295,KAZ
Kazakhstan,1991,108843,KAZ
Kazakhstan,1992,103074,KAZ
Kazakhstan,1993,93591,KAZ
Kazakhstan,1994,81799,KAZ
Kazakhstan,1995,75091,KAZ
Kazakhstan,1996,75467,KAZ
Kazakhstan,1997,7675,KAZ
Kazakhstan,1998,75291,KAZ
Kazakhstan,1999,77324,KAZ
Kazakhstan,2000,84902,KAZ
Kazakhstan,2001,96364,KAZ
Kazakhstan,2002,105807,KAZ
Kazakhstan,2003,115647,KAZ
Kazakhstan,2004,126402,KAZ
Kazakhstan,2005,138663,KAZ
Kazakhstan,2006,1535,KAZ
Kazakhstan,2007,167161,KAZ
Kazakhstan,2008,172511,KAZ
Kyrgyzstan,1820,,KGZ
Kyrgyzstan,1821,,KGZ
Kyrgyzstan,1822,,KGZ
Kyrgyzstan,1823,,KGZ
Kyrgyzstan,1824,,KGZ
Kyrgyzstan,1825,,KGZ
Kyrgyzstan,1826,,KGZ
Kyrgyzstan,1827,,KGZ
Kyrgyzstan,1828,,KGZ
Kyrgyzstan,1829,,KGZ
Kyrgyzstan,1830,,KGZ
Kyrgyzstan,1831,,KGZ
Kyrgyzstan,1832,,KGZ
Kyrgyzstan,1833,,KGZ
Kyrgyzstan,1834,,KGZ
Kyrgyzstan,1835,,KGZ
Kyrgyzstan,1836,,KGZ
Kyrgyzstan,1837,,KGZ
Kyrgyzstan,1838,,KGZ
Kyrgyzstan,1839,,KGZ
Kyrgyzstan,1840,,KGZ
Kyrgyzstan,1841,,KGZ
Kyrgyzstan,1842,,KGZ
Kyrgyzstan,1843,,KGZ
Kyrgyzstan,1844,,KGZ
Kyrgyzstan,1845,,KGZ
Kyrgyzstan,1846,,KGZ
Kyrgyzstan,1847,,KGZ
Kyrgyzstan,1848,,KGZ
Kyrgyzstan,1849,,KGZ
Kyrgyzstan,1850,,KGZ
Kyrgyzstan,1851,,KGZ
Kyrgyzstan,1852,,KGZ
Kyrgyzstan,1853,,KGZ
Kyrgyzstan,1854,,KGZ
Kyrgyzstan,1855,,KGZ
Kyrgyzstan,1856,,KGZ
Kyrgyzstan,1857,,KGZ
Kyrgyzstan,1858,,KGZ
Kyrgyzstan,1859,,KGZ
Kyrgyzstan,1860,,KGZ
Kyrgyzstan,1861,,KGZ
Kyrgyzstan,1862,,KGZ
Kyrgyzstan,1863,,KGZ
Kyrgyzstan,1864,,KGZ
Kyrgyzstan,1865,,KGZ
Kyrgyzstan,1866,,KGZ
Kyrgyzstan,1867,,KGZ
Kyrgyzstan,1868,,KGZ
Kyrgyzstan,1869,,KGZ
Kyrgyzstan,1870,,KGZ
Kyrgyzstan,1871,,KGZ
Kyrgyzstan,1872,,KGZ
Kyrgyzstan,1873,,KGZ
Kyrgyzstan,1874,,KGZ
Kyrgyzstan,1875,,KGZ
Kyrgyzstan,1876,,KGZ
Kyrgyzstan,1877,,KGZ
Kyrgyzstan,1878,,KGZ
Kyrgyzstan,1879,,KGZ
Kyrgyzstan,1880,,KGZ
Kyrgyzstan,1881,,KGZ
Kyrgyzstan,1882,,KGZ
Kyrgyzstan,1883,,KGZ
Kyrgyzstan,1884,,KGZ
Kyrgyzstan,1885,,KGZ
Kyrgyzstan,1886,,KGZ
Kyrgyzstan,1887,,KGZ
Kyrgyzstan,1888,,KGZ
Kyrgyzstan,1889,,KGZ
Kyrgyzstan,1890,,KGZ
Kyrgyzstan,1891,,KGZ
Kyrgyzstan,1892,,KGZ
Kyrgyzstan,1893,,KGZ
Kyrgyzstan,1894,,KGZ
Kyrgyzstan,1895,,KGZ
Kyrgyzstan,1896,,KGZ
Kyrgyzstan,1897,,KGZ
Kyrgyzstan,1898,,KGZ
Kyrgyzstan,1899,,KGZ
Kyrgyzstan,1900,,KGZ
Kyrgyzstan,1901,,KGZ
Kyrgyzstan,1902,,KGZ
Kyrgyzstan,1903,,KGZ
Kyrgyzstan,1904,,KGZ
Kyrgyzstan,1905,,KGZ
Kyrgyzstan,1906,,KGZ
Kyrgyzstan,1907,,KGZ
Kyrgyzstan,1908,,KGZ
Kyrgyzstan,1909,,KGZ
Kyrgyzstan,1910,,KGZ
Kyrgyzstan,1911,,KGZ
Kyrgyzstan,1912,,KGZ
Kyrgyzstan,1913,,KGZ
Kyrgyzstan,1914,,KGZ
Kyrgyzstan,1915,,KGZ
Kyrgyzstan,1916,,KGZ
Kyrgyzstan,1917,,KGZ
Kyrgyzstan,1918,,KGZ
Kyrgyzstan,1919,,KGZ
Kyrgyzstan,1920,,KGZ
Kyrgyzstan,1921,,KGZ
Kyrgyzstan,1922,,KGZ
Kyrgyzstan,1923,,KGZ
Kyrgyzstan,1924,,KGZ
Kyrgyzstan,1925,,KGZ
Kyrgyzstan,1926,,KGZ
Kyrgyzstan,1927,,KGZ
Kyrgyzstan,1928,,KGZ
Kyrgyzstan,1929,,KGZ
Kyrgyzstan,1930,,KGZ
Kyrgyzstan,1931,,KGZ
Kyrgyzstan,1932,,KGZ
Kyrgyzstan,1933,,KGZ
Kyrgyzstan,1934,,KGZ
Kyrgyzstan,1935,,KGZ
Kyrgyzstan,1936,,KGZ
Kyrgyzstan,1937,,KGZ
Kyrgyzstan,1938,,KGZ
Kyrgyzstan,1939,,KGZ
Kyrgyzstan,1940,,KGZ
Kyrgyzstan,1941,,KGZ
Kyrgyzstan,1942,,KGZ
Kyrgyzstan,1943,,KGZ
Kyrgyzstan,1944,,KGZ
Kyrgyzstan,1945,,KGZ
Kyrgyzstan,1946,,KGZ
Kyrgyzstan,1947,,KGZ
Kyrgyzstan,1948,,KGZ
Kyrgyzstan,1949,,KGZ
Kyrgyzstan,1950,,KGZ
Kyrgyzstan,1951,,KGZ
Kyrgyzstan,1952,,KGZ
Kyrgyzstan,1953,,KGZ
Kyrgyzstan,1954,,KGZ
Kyrgyzstan,1955,,KGZ
Kyrgyzstan,1956,,KGZ
Kyrgyzstan,1957,,KGZ
Kyrgyzstan,1958,,KGZ
Kyrgyzstan,1959,,KGZ
Kyrgyzstan,1960,,KGZ
Kyrgyzstan,1961,,KGZ
Kyrgyzstan,1962,,KGZ
Kyrgyzstan,1963,,KGZ
Kyrgyzstan,1964,,KGZ
Kyrgyzstan,1965,,KGZ
Kyrgyzstan,1966,,KGZ
Kyrgyzstan,1967,,KGZ
Kyrgyzstan,1968,,KGZ
Kyrgyzstan,1969,,KGZ
Kyrgyzstan,1970,,KGZ
Kyrgyzstan,1971,,KGZ
Kyrgyzstan,1972,,KGZ
Kyrgyzstan,1973,11781,KGZ
Kyrgyzstan,1974,,KGZ
Kyrgyzstan,1975,,KGZ
Kyrgyzstan,1976,,KGZ
Kyrgyzstan,1977,,KGZ
Kyrgyzstan,1978,,KGZ
Kyrgyzstan,1979,,KGZ
Kyrgyzstan,1980,,KGZ
Kyrgyzstan,1981,,KGZ
Kyrgyzstan,1982,,KGZ
Kyrgyzstan,1983,,KGZ
Kyrgyzstan,1984,,KGZ
Kyrgyzstan,1985,,KGZ
Kyrgyzstan,1986,,KGZ
Kyrgyzstan,1987,,KGZ
Kyrgyzstan,1988,,KGZ
Kyrgyzstan,1989,,KGZ
Kyrgyzstan,1990,15787,KGZ
Kyrgyzstan,1991,1454,KGZ
Kyrgyzstan,1992,12533,KGZ
Kyrgyzstan,1993,10591,KGZ
Kyrgyzstan,1994,8462,KGZ
Kyrgyzstan,1995,8005,KGZ
Kyrgyzstan,1996,8573,KGZ
Kyrgyzstan,1997,9422,KGZ
Kyrgyzstan,1998,962,KGZ
Kyrgyzstan,1999,9976,KGZ
Kyrgyzstan,2000,10515,KGZ
Kyrgyzstan,2001,11072,KGZ
Kyrgyzstan,2002,11072,KGZ
Kyrgyzstan,2003,11814,KGZ
Kyrgyzstan,2004,12641,KGZ
Kyrgyzstan,2005,12615,KGZ
Kyrgyzstan,2006,13007,KGZ
Kyrgyzstan,2007,14112,KGZ
Kyrgyzstan,2008,15185,KGZ
Latvia,1820,,LVA
Latvia,1821,,LVA
Latvia,1822,,LVA
Latvia,1823,,LVA
Latvia,1824,,LVA
Latvia,1825,,LVA
Latvia,1826,,LVA
Latvia,1827,,LVA
Latvia,1828,,LVA
Latvia,1829,,LVA
Latvia,1830,,LVA
Latvia,1831,,LVA
Latvia,1832,,LVA
Latvia,1833,,LVA
Latvia,1834,,LVA
Latvia,1835,,LVA
Latvia,1836,,LVA
Latvia,1837,,LVA
Latvia,1838,,LVA
Latvia,1839,,LVA
Latvia,1840,,LVA
Latvia,1841,,LVA
Latvia,1842,,LVA
Latvia,1843,,LVA
Latvia,1844,,LVA
Latvia,1845,,LVA
Latvia,1846,,LVA
Latvia,1847,,LVA
Latvia,1848,,LVA
Latvia,1849,,LVA
Latvia,1850,,LVA
Latvia,1851,,LVA
Latvia,1852,,LVA
Latvia,1853,,LVA
Latvia,1854,,LVA
Latvia,1855,,LVA
Latvia,1856,,LVA
Latvia,1857,,LVA
Latvia,1858,,LVA
Latvia,1859,,LVA
Latvia,1860,,LVA
Latvia,1861,,LVA
Latvia,1862,,LVA
Latvia,1863,,LVA
Latvia,1864,,LVA
Latvia,1865,,LVA
Latvia,1866,,LVA
Latvia,1867,,LVA
Latvia,1868,,LVA
Latvia,1869,,LVA
Latvia,1870,,LVA
Latvia,1871,,LVA
Latvia,1872,,LVA
Latvia,1873,,LVA
Latvia,1874,,LVA
Latvia,1875,,LVA
Latvia,1876,,LVA
Latvia,1877,,LVA
Latvia,1878,,LVA
Latvia,1879,,LVA
Latvia,1880,,LVA
Latvia,1881,,LVA
Latvia,1882,,LVA
Latvia,1883,,LVA
Latvia,1884,,LVA
Latvia,1885,,LVA
Latvia,1886,,LVA
Latvia,1887,,LVA
Latvia,1888,,LVA
Latvia,1889,,LVA
Latvia,1890,,LVA
Latvia,1891,,LVA
Latvia,1892,,LVA
Latvia,1893,,LVA
Latvia,1894,,LVA
Latvia,1895,,LVA
Latvia,1896,,LVA
Latvia,1897,,LVA
Latvia,1898,,LVA
Latvia,1899,,LVA
Latvia,1900,,LVA
Latvia,1901,,LVA
Latvia,1902,,LVA
Latvia,1903,,LVA
Latvia,1904,,LVA
Latvia,1905,,LVA
Latvia,1906,,LVA
Latvia,1907,,LVA
Latvia,1908,,LVA
Latvia,1909,,LVA
Latvia,1910,,LVA
Latvia,1911,,LVA
Latvia,1912,,LVA
Latvia,1913,,LVA
Latvia,1914,,LVA
Latvia,1915,,LVA
Latvia,1916,,LVA
Latvia,1917,,LVA
Latvia,1918,,LVA
Latvia,1919,,LVA
Latvia,1920,,LVA
Latvia,1921,,LVA
Latvia,1922,,LVA
Latvia,1923,,LVA
Latvia,1924,,LVA
Latvia,1925,,LVA
Latvia,1926,,LVA
Latvia,1927,,LVA
Latvia,1928,,LVA
Latvia,1929,,LVA
Latvia,1930,,LVA
Latvia,1931,,LVA
Latvia,1932,,LVA
Latvia,1933,,LVA
Latvia,1934,,LVA
Latvia,1935,,LVA
Latvia,1936,,LVA
Latvia,1937,,LVA
Latvia,1938,,LVA
Latvia,1939,,LVA
Latvia,1940,,LVA
Latvia,1941,,LVA
Latvia,1942,,LVA
Latvia,1943,,LVA
Latvia,1944,,LVA
Latvia,1945,,LVA
Latvia,1946,,LVA
Latvia,1947,,LVA
Latvia,1948,,LVA
Latvia,1949,,LVA
Latvia,1950,,LVA
Latvia,1951,,LVA
Latvia,1952,,LVA
Latvia,1953,,LVA
Latvia,1954,,LVA
Latvia,1955,,LVA
Latvia,1956,,LVA
Latvia,1957,,LVA
Latvia,1958,,LVA
Latvia,1959,,LVA
Latvia,1960,,LVA
Latvia,1961,,LVA
Latvia,1962,,LVA
Latvia,1963,,LVA
Latvia,1964,,LVA
Latvia,1965,,LVA
Latvia,1966,,LVA
Latvia,1967,,LVA
Latvia,1968,,LVA
Latvia,1969,,LVA
Latvia,1970,,LVA
Latvia,1971,,LVA
Latvia,1972,,LVA
Latvia,1973,18998,LVA
Latvia,1974,,LVA
Latvia,1975,,LVA
Latvia,1976,,LVA
Latvia,1977,,LVA
Latvia,1978,,LVA
Latvia,1979,,LVA
Latvia,1980,,LVA
Latvia,1981,,LVA
Latvia,1982,,LVA
Latvia,1983,,LVA
Latvia,1984,,LVA
Latvia,1985,,LVA
Latvia,1986,,LVA
Latvia,1987,,LVA
Latvia,1988,,LVA
Latvia,1989,,LVA
Latvia,1990,26413,LVA
Latvia,1991,23085,LVA
Latvia,1992,15675,LVA
Latvia,1993,13888,LVA
Latvia,1994,14193,LVA
Latvia,1995,14066,LVA
Latvia,1996,146,LVA
Latvia,1997,15812,LVA
Latvia,1998,16555,LVA
Latvia,1999,17101,LVA
Latvia,2000,18281,LVA
Latvia,2001,19744,LVA
Latvia,2002,21007,LVA
Latvia,2003,22583,LVA
Latvia,2004,25548,LVA
Latvia,2005,28256,LVA
Latvia,2006,31703,LVA
Latvia,2007,34874,LVA
Latvia,2008,33269,LVA
Lithuania,1820,,LTU
Lithuania,1821,,LTU
Lithuania,1822,,LTU
Lithuania,1823,,LTU
Lithuania,1824,,LTU
Lithuania,1825,,LTU
Lithuania,1826,,LTU
Lithuania,1827,,LTU
Lithuania,1828,,LTU
Lithuania,1829,,LTU
Lithuania,1830,,LTU
Lithuania,1831,,LTU
Lithuania,1832,,LTU
Lithuania,1833,,LTU
Lithuania,1834,,LTU
Lithuania,1835,,LTU
Lithuania,1836,,LTU
Lithuania,1837,,LTU
Lithuania,1838,,LTU
Lithuania,1839,,LTU
Lithuania,1840,,LTU
Lithuania,1841,,LTU
Lithuania,1842,,LTU
Lithuania,1843,,LTU
Lithuania,1844,,LTU
Lithuania,1845,,LTU
Lithuania,1846,,LTU
Lithuania,1847,,LTU
Lithuania,1848,,LTU
Lithuania,1849,,LTU
Lithuania,1850,,LTU
Lithuania,1851,,LTU
Lithuania,1852,,LTU
Lithuania,1853,,LTU
Lithuania,1854,,LTU
Lithuania,1855,,LTU
Lithuania,1856,,LTU
Lithuania,1857,,LTU
Lithuania,1858,,LTU
Lithuania,1859,,LTU
Lithuania,1860,,LTU
Lithuania,1861,,LTU
Lithuania,1862,,LTU
Lithuania,1863,,LTU
Lithuania,1864,,LTU
Lithuania,1865,,LTU
Lithuania,1866,,LTU
Lithuania,1867,,LTU
Lithuania,1868,,LTU
Lithuania,1869,,LTU
Lithuania,1870,,LTU
Lithuania,1871,,LTU
Lithuania,1872,,LTU
Lithuania,1873,,LTU
Lithuania,1874,,LTU
Lithuania,1875,,LTU
Lithuania,1876,,LTU
Lithuania,1877,,LTU
Lithuania,1878,,LTU
Lithuania,1879,,LTU
Lithuania,1880,,LTU
Lithuania,1881,,LTU
Lithuania,1882,,LTU
Lithuania,1883,,LTU
Lithuania,1884,,LTU
Lithuania,1885,,LTU
Lithuania,1886,,LTU
Lithuania,1887,,LTU
Lithuania,1888,,LTU
Lithuania,1889,,LTU
Lithuania,1890,,LTU
Lithuania,1891,,LTU
Lithuania,1892,,LTU
Lithuania,1893,,LTU
Lithuania,1894,,LTU
Lithuania,1895,,LTU
Lithuania,1896,,LTU
Lithuania,1897,,LTU
Lithuania,1898,,LTU
Lithuania,1899,,LTU
Lithuania,1900,,LTU
Lithuania,1901,,LTU
Lithuania,1902,,LTU
Lithuania,1903,,LTU
Lithuania,1904,,LTU
Lithuania,1905,,LTU
Lithuania,1906,,LTU
Lithuania,1907,,LTU
Lithuania,1908,,LTU
Lithuania,1909,,LTU
Lithuania,1910,,LTU
Lithuania,1911,,LTU
Lithuania,1912,,LTU
Lithuania,1913,,LTU
Lithuania,1914,,LTU
Lithuania,1915,,LTU
Lithuania,1916,,LTU
Lithuania,1917,,LTU
Lithuania,1918,,LTU
Lithuania,1919,,LTU
Lithuania,1920,,LTU
Lithuania,1921,,LTU
Lithuania,1922,,LTU
Lithuania,1923,,LTU
Lithuania,1924,,LTU
Lithuania,1925,,LTU
Lithuania,1926,,LTU
Lithuania,1927,,LTU
Lithuania,1928,,LTU
Lithuania,1929,,LTU
Lithuania,1930,,LTU
Lithuania,1931,,LTU
Lithuania,1932,,LTU
Lithuania,1933,,LTU
Lithuania,1934,,LTU
Lithuania,1935,,LTU
Lithuania,1936,,LTU
Lithuania,1937,,LTU
Lithuania,1938,,LTU
Lithuania,1939,,LTU
Lithuania,1940,,LTU
Lithuania,1941,,LTU
Lithuania,1942,,LTU
Lithuania,1943,,LTU
Lithuania,1944,,LTU
Lithuania,1945,,LTU
Lithuania,1946,,LTU
Lithuania,1947,,LTU
Lithuania,1948,,LTU
Lithuania,1949,,LTU
Lithuania,1950,,LTU
Lithuania,1951,,LTU
Lithuania,1952,,LTU
Lithuania,1953,,LTU
Lithuania,1954,,LTU
Lithuania,1955,,LTU
Lithuania,1956,,LTU
Lithuania,1957,,LTU
Lithuania,1958,,LTU
Lithuania,1959,,LTU
Lithuania,1960,,LTU
Lithuania,1961,,LTU
Lithuania,1962,,LTU
Lithuania,1963,,LTU
Lithuania,1964,,LTU
Lithuania,1965,,LTU
Lithuania,1966,,LTU
Lithuania,1967,,LTU
Lithuania,1968,,LTU
Lithuania,1969,,LTU
Lithuania,1970,,LTU
Lithuania,1971,,LTU
Lithuania,1972,,LTU
Lithuania,1973,24643,LTU
Lithuania,1974,,LTU
Lithuania,1975,,LTU
Lithuania,1976,,LTU
Lithuania,1977,,LTU
Lithuania,1978,,LTU
Lithuania,1979,,LTU
Lithuania,1980,,LTU
Lithuania,1981,,LTU
Lithuania,1982,,LTU
Lithuania,1983,,LTU
Lithuania,1984,,LTU
Lithuania,1985,,LTU
Lithuania,1986,,LTU
Lithuania,1987,,LTU
Lithuania,1988,,LTU
Lithuania,1989,,LTU
Lithuania,1990,3201,LTU
Lithuania,1991,30185,LTU
Lithuania,1992,23756,LTU
